-- ============================================================================
-- Query 05: Storm Onset Detail — All ASH Samples 08:42 to 08:48
-- ============================================================================
-- Database: POST2P (DBID: 2771519206)
-- Snap Range: 233938 - 233941 (09-MAR-2026 08:00 to 09:30)
-- Purpose: Capture every ASH sample at the exact start of the mutex storm to identify the first holder
-- 
-- SQL Query:
--   SELECT sample_time, session_id, session_serial#, user_id,
--          sql_id, sql_opname, module, machine, program,
--          event, session_state,
--          blocking_session, blocking_session_serial#
--   FROM   dba_hist_active_sess_history
--   WHERE  dbid = 2771519206
--     AND  snap_id BETWEEN 233938 AND 233941
--     AND  sample_time BETWEEN
--          TO_TIMESTAMP('2026-03-09 08:42:00','YYYY-MM-DD HH24:MI:SS') AND
--          TO_TIMESTAMP('2026-03-09 08:48:00','YYYY-MM-DD HH24:MI:SS')
--   ORDER BY sample_time, session_id;
-- 
-- Notes: 7,108 rows — shows SID 3082 as first holder at 08:47:12
-- ============================================================================
SAMPLE_TIME,SESSION_ID,SESSION_SERIAL#,USER_ID,SQL_ID,SQL_OPNAME,MODULE,MACHINE,PROGRAM,EVENT,SESSION_STATE,BLOCKING_SESSION,BLOCKING_SESSION_SERIAL#
09-MAR-26 08.45.41.893000000 AM,4585,55561,0,,,,dru104a,oracle@dru104a (NSA2),,ON CPU,,
09-MAR-26 08.45.41.893000000 AM,7436,60171,267,809jz9k6wu41m,UPSERT,SQL*Plus,dru822a,oracle@dru104a (P000),db file sequential read,WAITING,,
09-MAR-26 08.45.51.958000000 AM,4585,55561,0,,,,dru104a,oracle@dru104a (NSA2),,ON CPU,,
09-MAR-26 08.45.51.958000000 AM,4793,22565,0,,,,dru104a,oracle@dru104a (NSA3),,ON CPU,,
09-MAR-26 08.45.51.958000000 AM,5113,39435,0,,,,,,null event,WAITING,,
09-MAR-26 08.45.51.958000000 AM,7436,60171,267,809jz9k6wu41m,UPSERT,SQL*Plus,dru822a,oracle@dru104a (P000),db file sequential read,WAITING,,
09-MAR-26 08.45.51.958000000 AM,8693,62883,267,809jz9k6wu41m,UPSERT,SQL*Plus,dru822a,oracle@dru104a (P001),db file sequential read,WAITING,,
09-MAR-26 08.45.51.958000000 AM,9016,34905,267,809jz9k6wu41m,UPSERT,SQL*Plus,dru822a,oracle@dru104a (P002),,ON CPU,,
09-MAR-26 08.45.51.958000000 AM,9967,14011,267,809jz9k6wu41m,UPSERT,SQL*Plus,dru822a,oracle@dru104a (P004),db file sequential read,WAITING,,
09-MAR-26 08.45.51.958000000 AM,3409,11059,267,,,preUploadMW@drum711a (TNS V1-V3),drum711a,preUploadMW@drum711a (TNS V1-V3),,ON CPU,,
09-MAR-26 08.45.51.958000000 AM,1296,36768,267,809jz9k6wu41m,UPSERT,SQL*Plus,dru822a,oracle@dru104a (P003),db file sequential read,WAITING,,
09-MAR-26 08.45.51.958000000 AM,9976,41099,267,,,preUploadMW@drum711a (TNS V1-V3),drum711a,preUploadMW@drum711a (TNS V1-V3),,ON CPU,,
09-MAR-26 08.45.51.958000000 AM,1168,53455,267,,,preUploadMW@drum711a (TNS V1-V3),drum711a,preUploadMW@drum711a (TNS V1-V3),,ON CPU,,
09-MAR-26 08.46.02.069000000 AM,4585,55561,0,,,,dru104a,oracle@dru104a (NSA2),,ON CPU,,
09-MAR-26 08.46.02.069000000 AM,2545,1,0,,,,dru104a,oracle@dru104a (DBWD),,ON CPU,,
09-MAR-26 08.46.02.069000000 AM,1296,36768,267,809jz9k6wu41m,UPSERT,SQL*Plus,dru822a,oracle@dru104a (P003),db file sequential read,WAITING,,
09-MAR-26 08.46.02.069000000 AM,9967,14011,267,809jz9k6wu41m,UPSERT,SQL*Plus,dru822a,oracle@dru104a (P004),db file sequential read,WAITING,,
09-MAR-26 08.46.02.069000000 AM,4793,22565,0,,,,dru104a,oracle@dru104a (NSA3),,ON CPU,,
09-MAR-26 08.46.02.069000000 AM,8693,62883,267,809jz9k6wu41m,UPSERT,SQL*Plus,dru822a,oracle@dru104a (P001),db file sequential read,WAITING,,
09-MAR-26 08.46.02.069000000 AM,7436,60171,267,809jz9k6wu41m,UPSERT,SQL*Plus,dru822a,oracle@dru104a (P000),db file sequential read,WAITING,,
09-MAR-26 08.46.02.069000000 AM,6170,62541,267,,,UpdateDatabase@drum711a (TNS V1-V3),drum711a,UpdateDatabase@drum711a (TNS V1-V3),,ON CPU,,
09-MAR-26 08.46.02.069000000 AM,9016,34905,267,809jz9k6wu41m,UPSERT,SQL*Plus,dru822a,oracle@dru104a (P002),db file sequential read,WAITING,,
09-MAR-26 08.46.12.194000000 AM,6597,31427,267,,,SQL*Plus,drvl141,sqlplus@drvl141 (TNS V1-V3),SQL*Net more data from client,WAITING,,
09-MAR-26 08.46.12.194000000 AM,7436,60171,267,809jz9k6wu41m,UPSERT,SQL*Plus,dru822a,oracle@dru104a (P000),,ON CPU,,
09-MAR-26 08.46.12.194000000 AM,8693,62883,267,809jz9k6wu41m,UPSERT,SQL*Plus,dru822a,oracle@dru104a (P001),db file sequential read,WAITING,,
09-MAR-26 08.46.12.194000000 AM,6501,54454,267,,,UpdateDatabase@drum711a (TNS V1-V3),drum711a,UpdateDatabase@drum711a (TNS V1-V3),,ON CPU,,
09-MAR-26 08.46.12.194000000 AM,6261,8787,65,,,JDBC Thin Client,drvl670.mtnirancell.ir,JDBC Thin Client,,ON CPU,,
09-MAR-26 08.46.12.194000000 AM,4793,22565,0,,,,dru104a,oracle@dru104a (NSA3),,ON CPU,,
09-MAR-26 08.46.12.194000000 AM,4585,55561,0,,,,dru104a,oracle@dru104a (NSA2),,ON CPU,,
09-MAR-26 08.46.12.194000000 AM,3822,9959,267,,,UpdateDatabase@drum711a (TNS V1-V3),drum711a,UpdateDatabase@drum711a (TNS V1-V3),,ON CPU,,
09-MAR-26 08.46.12.194000000 AM,3290,10871,489,,,JDBC Thin Client,drvl244.mtnirancell.ir,JDBC Thin Client,,ON CPU,,
09-MAR-26 08.46.12.194000000 AM,1724,45519,489,,,JDBC Thin Client,drvl240.mtnirancell.ir,JDBC Thin Client,,ON CPU,,
09-MAR-26 08.46.12.194000000 AM,1519,40737,489,,,JDBC Thin Client,drvl241.mtnirancell.ir,JDBC Thin Client,,ON CPU,,
09-MAR-26 08.46.12.194000000 AM,1296,36768,267,809jz9k6wu41m,UPSERT,SQL*Plus,dru822a,oracle@dru104a (P003),db file sequential read,WAITING,,
09-MAR-26 08.46.12.194000000 AM,9016,34905,267,809jz9k6wu41m,UPSERT,SQL*Plus,dru822a,oracle@dru104a (P002),db file sequential read,WAITING,,
09-MAR-26 08.46.12.194000000 AM,9967,14011,267,809jz9k6wu41m,UPSERT,SQL*Plus,dru822a,oracle@dru104a (P004),db file sequential read,WAITING,,
09-MAR-26 08.46.22.252000000 AM,322,45335,0,,,MMON_SLAVE,dru104a,oracle@dru104a (M000),,ON CPU,,
09-MAR-26 08.46.22.252000000 AM,1296,36768,267,809jz9k6wu41m,UPSERT,SQL*Plus,dru822a,oracle@dru104a (P003),db file sequential read,WAITING,,
09-MAR-26 08.46.22.252000000 AM,9967,14011,267,809jz9k6wu41m,UPSERT,SQL*Plus,dru822a,oracle@dru104a (P004),db file sequential read,WAITING,,
09-MAR-26 08.46.22.252000000 AM,9016,34905,267,809jz9k6wu41m,UPSERT,SQL*Plus,dru822a,oracle@dru104a (P002),db file sequential read,WAITING,,
09-MAR-26 08.46.22.252000000 AM,8693,62883,267,809jz9k6wu41m,UPSERT,SQL*Plus,dru822a,oracle@dru104a (P001),,ON CPU,,
09-MAR-26 08.46.22.252000000 AM,7436,60171,267,809jz9k6wu41m,UPSERT,SQL*Plus,dru822a,oracle@dru104a (P000),db file sequential read,WAITING,,
09-MAR-26 08.46.22.252000000 AM,6477,60963,267,,,UpdateDatabase@drum711a (TNS V1-V3),drum711a,UpdateDatabase@drum711a (TNS V1-V3),,ON CPU,,
09-MAR-26 08.46.22.252000000 AM,4793,22565,0,,,,dru104a,oracle@dru104a (NSA3),,ON CPU,,
09-MAR-26 08.46.22.252000000 AM,4585,55561,0,,,,dru104a,oracle@dru104a (NSA2),,ON CPU,,
09-MAR-26 08.46.22.252000000 AM,1591,1,0,,,,dru104a,oracle@dru104a (DBW5),,ON CPU,,
09-MAR-26 08.46.32.370000000 AM,1296,36768,267,809jz9k6wu41m,UPSERT,SQL*Plus,dru822a,oracle@dru104a (P003),db file sequential read,WAITING,,
09-MAR-26 08.46.32.370000000 AM,9016,34905,267,809jz9k6wu41m,UPSERT,SQL*Plus,dru822a,oracle@dru104a (P002),,ON CPU,,
09-MAR-26 08.46.32.370000000 AM,8921,18951,267,,,preUploadMW@drum711a (TNS V1-V3),drum711a,preUploadMW@drum711a (TNS V1-V3),,ON CPU,,
09-MAR-26 08.46.32.370000000 AM,8693,62883,267,809jz9k6wu41m,UPSERT,SQL*Plus,dru822a,oracle@dru104a (P001),db file sequential read,WAITING,,
09-MAR-26 08.46.32.370000000 AM,9967,14011,267,809jz9k6wu41m,UPSERT,SQL*Plus,dru822a,oracle@dru104a (P004),db file sequential read,WAITING,,
09-MAR-26 08.46.32.370000000 AM,4793,22565,0,,,,dru104a,oracle@dru104a (NSA3),,ON CPU,,
09-MAR-26 08.46.32.370000000 AM,4585,55561,0,,,,dru104a,oracle@dru104a (NSA2),,ON CPU,,
09-MAR-26 08.46.32.370000000 AM,3833,23201,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),,ON CPU,,
09-MAR-26 08.46.32.370000000 AM,1485,3,0,,,,dru104a,oracle@dru104a (DBW4),,ON CPU,,
09-MAR-26 08.46.32.370000000 AM,7436,60171,267,809jz9k6wu41m,UPSERT,SQL*Plus,dru822a,oracle@dru104a (P000),db file sequential read,WAITING,,
09-MAR-26 08.46.42.466000000 AM,322,45335,0,,,MMON_SLAVE,dru104a,oracle@dru104a (M000),,ON CPU,,
09-MAR-26 08.46.42.466000000 AM,1061,1,0,,,,dru104a,oracle@dru104a (DBW0),db file parallel write,WAITING,,
09-MAR-26 08.46.42.466000000 AM,1167,3,0,,,,dru104a,oracle@dru104a (DBW1),db file parallel write,WAITING,,
09-MAR-26 08.46.42.466000000 AM,1296,36768,267,809jz9k6wu41m,UPSERT,SQL*Plus,dru822a,oracle@dru104a (P003),db file sequential read,WAITING,,
09-MAR-26 08.46.42.466000000 AM,1379,3,0,,,,dru104a,oracle@dru104a (DBW3),db file parallel write,WAITING,,
09-MAR-26 08.46.42.466000000 AM,1485,3,0,,,,dru104a,oracle@dru104a (DBW4),db file parallel write,WAITING,,
09-MAR-26 08.46.42.466000000 AM,1697,3,0,,,,dru104a,oracle@dru104a (DBW6),db file parallel write,WAITING,,
09-MAR-26 08.46.42.466000000 AM,1706,17945,267,,,UpdateDatabase@drum711a (TNS V1-V3),drum711a,UpdateDatabase@drum711a (TNS V1-V3),,ON CPU,,
09-MAR-26 08.46.42.466000000 AM,1909,1,0,,,,dru104a,oracle@dru104a (DBW7),db file parallel write,WAITING,,
09-MAR-26 08.46.42.466000000 AM,2015,3,0,,,,dru104a,oracle@dru104a (DBW9),db file parallel write,WAITING,,
09-MAR-26 08.46.42.466000000 AM,2121,3,0,,,,dru104a,oracle@dru104a (DBWB),db file parallel write,WAITING,,
09-MAR-26 08.46.42.466000000 AM,2227,1,0,,,,dru104a,oracle@dru104a (DBWA),,ON CPU,,
09-MAR-26 08.46.42.466000000 AM,2333,3,0,,,,dru104a,oracle@dru104a (DBWC),db file parallel write,WAITING,,
09-MAR-26 08.46.42.466000000 AM,2545,1,0,,,,dru104a,oracle@dru104a (DBWD),db file parallel write,WAITING,,
09-MAR-26 08.46.42.466000000 AM,4585,55561,0,,,,dru104a,oracle@dru104a (NSA2),,ON CPU,,
09-MAR-26 08.46.42.466000000 AM,4793,22565,0,,,,dru104a,oracle@dru104a (NSA3),,ON CPU,,
09-MAR-26 08.46.42.466000000 AM,7436,60171,267,809jz9k6wu41m,UPSERT,SQL*Plus,dru822a,oracle@dru104a (P000),db file sequential read,WAITING,,
09-MAR-26 08.46.42.466000000 AM,8693,62883,267,809jz9k6wu41m,UPSERT,SQL*Plus,dru822a,oracle@dru104a (P001),db file sequential read,WAITING,,
09-MAR-26 08.46.42.466000000 AM,8914,43813,267,,,SQL*Plus,drvl141,sqlplus@drvl141 (TNS V1-V3),SQL*Net more data from client,WAITING,,
09-MAR-26 08.46.42.466000000 AM,9016,34905,267,809jz9k6wu41m,UPSERT,SQL*Plus,dru822a,oracle@dru104a (P002),db file sequential read,WAITING,,
09-MAR-26 08.46.42.466000000 AM,9967,14011,267,809jz9k6wu41m,UPSERT,SQL*Plus,dru822a,oracle@dru104a (P004),db file sequential read,WAITING,,
09-MAR-26 08.46.52.525000000 AM,1296,36768,267,809jz9k6wu41m,UPSERT,SQL*Plus,dru822a,oracle@dru104a (P003),db file sequential read,WAITING,,
09-MAR-26 08.46.52.525000000 AM,1515,25657,267,,,UpdateDatabase@drum711a (TNS V1-V3),drum711a,UpdateDatabase@drum711a (TNS V1-V3),,ON CPU,,
09-MAR-26 08.46.52.525000000 AM,3532,1413,65,,,JDBC Thin Client,drvl679.mtnirancell.ir,JDBC Thin Client,,ON CPU,,
09-MAR-26 08.46.52.525000000 AM,4585,55561,0,,,,dru104a,oracle@dru104a (NSA2),,ON CPU,,
09-MAR-26 08.46.52.525000000 AM,9967,14011,267,809jz9k6wu41m,UPSERT,SQL*Plus,dru822a,oracle@dru104a (P004),db file sequential read,WAITING,,
09-MAR-26 08.46.52.525000000 AM,7436,60171,267,809jz9k6wu41m,UPSERT,SQL*Plus,dru822a,oracle@dru104a (P000),,ON CPU,,
09-MAR-26 08.46.52.525000000 AM,8693,62883,267,809jz9k6wu41m,UPSERT,SQL*Plus,dru822a,oracle@dru104a (P001),,ON CPU,,
09-MAR-26 08.46.52.525000000 AM,9016,34905,267,809jz9k6wu41m,UPSERT,SQL*Plus,dru822a,oracle@dru104a (P002),db file sequential read,WAITING,,
09-MAR-26 08.46.52.525000000 AM,4793,22565,0,,,,dru104a,oracle@dru104a (NSA3),,ON CPU,,
09-MAR-26 08.47.02.637000000 AM,213,1,0,,,,dru104a,oracle@dru104a (PMON),,ON CPU,,
09-MAR-26 08.47.02.637000000 AM,322,45335,0,,,MMON_SLAVE,dru104a,oracle@dru104a (M000),,ON CPU,,
09-MAR-26 08.47.02.637000000 AM,863,20997,267,626yr7u3ypr34,UPSERT,SQL*Plus,dru822a,oracle@dru104a (P009),,ON CPU,,
09-MAR-26 08.47.02.637000000 AM,1273,1,0,,,,dru104a,oracle@dru104a (DBW2),,ON CPU,,
09-MAR-26 08.47.02.637000000 AM,1724,45519,489,,,JDBC Thin Client,drvl240.mtnirancell.ir,JDBC Thin Client,,ON CPU,,
09-MAR-26 08.47.02.637000000 AM,1803,3,0,,,,dru104a,oracle@dru104a (DBW8),,ON CPU,,
09-MAR-26 08.47.02.637000000 AM,10401,1900,65,,,JDBC Thin Client,drvl692.mtnirancell.ir,JDBC Thin Client,,ON CPU,,
09-MAR-26 08.47.02.637000000 AM,4793,22565,0,,,,dru104a,oracle@dru104a (NSA3),,ON CPU,,
09-MAR-26 08.47.02.637000000 AM,5321,28989,267,626yr7u3ypr34,UPSERT,SQL*Plus,dru822a,oracle@dru104a (P006),,ON CPU,,
09-MAR-26 08.47.02.637000000 AM,5848,3971,267,,,preUploadMW@drum711a (TNS V1-V3),drum711a,preUploadMW@drum711a (TNS V1-V3),,ON CPU,,
09-MAR-26 08.47.02.637000000 AM,7651,53205,267,626yr7u3ypr34,UPSERT,SQL*Plus,dru822a,oracle@dru104a (P007),,ON CPU,,
09-MAR-26 08.47.02.637000000 AM,7862,52147,267,626yr7u3ypr34,UPSERT,SQL*Plus,dru822a,oracle@dru104a (P005),,ON CPU,,
09-MAR-26 08.47.02.637000000 AM,9034,52025,267,626yr7u3ypr34,UPSERT,SQL*Plus,dru822a,oracle@dru104a (P008),,ON CPU,,
09-MAR-26 08.47.02.637000000 AM,4585,55561,0,,,,dru104a,oracle@dru104a (NSA2),,ON CPU,,
09-MAR-26 08.47.12.774000000 AM,3310,36911,267,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.47.12.774000000 AM,3315,21373,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.47.12.774000000 AM,3393,65459,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.47.12.774000000 AM,3404,53035,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.47.12.774000000 AM,3415,28673,267,,,,drum711a.mtnirancell.ir,,library cache: mutex X,WAITING,,
09-MAR-26 08.47.12.774000000 AM,3505,33943,267,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.47.12.774000000 AM,3519,16585,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.47.12.774000000 AM,3607,62055,267,,,,drum711a.mtnirancell.ir,,library cache: mutex X,WAITING,,
09-MAR-26 08.47.12.774000000 AM,3622,28777,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.47.12.774000000 AM,13,38769,267,,,,drum711a.mtnirancell.ir,,library cache: mutex X,WAITING,,
09-MAR-26 08.47.12.774000000 AM,24,45318,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.47.12.774000000 AM,26,59839,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.47.12.774000000 AM,31,19111,267,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.47.12.774000000 AM,108,47367,198,,,perl@drvl140 (TNS V1-V3),drvl140,perl@drvl140 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.47.12.774000000 AM,116,26551,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.47.12.774000000 AM,214,23358,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.47.12.774000000 AM,235,45413,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.47.12.774000000 AM,237,10535,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.47.12.774000000 AM,242,41933,198,,,,drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,,
09-MAR-26 08.47.12.774000000 AM,320,39718,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.47.12.774000000 AM,322,45335,0,,,MMON_SLAVE,dru104a,oracle@dru104a (M000),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.47.12.774000000 AM,325,65193,267,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.47.12.774000000 AM,332,51719,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.47.12.774000000 AM,431,62625,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.47.12.774000000 AM,435,45517,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.47.12.774000000 AM,437,25457,267,,,,drum711a.mtnirancell.ir,,library cache: mutex X,WAITING,,
09-MAR-26 08.47.12.774000000 AM,444,8668,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.47.12.774000000 AM,450,13945,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.47.12.774000000 AM,535,827,267,,,,drum711a.mtnirancell.ir,,library cache: mutex X,WAITING,,
09-MAR-26 08.47.12.774000000 AM,548,51556,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.47.12.774000000 AM,555,31922,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.47.12.774000000 AM,645,63195,267,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.47.12.774000000 AM,649,61887,267,,,,drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,,
09-MAR-26 08.47.12.774000000 AM,656,52965,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.47.12.774000000 AM,753,18727,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.47.12.774000000 AM,759,4375,267,,,,drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,,
09-MAR-26 08.47.12.774000000 AM,767,397,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.47.12.774000000 AM,858,40961,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.47.12.774000000 AM,863,20997,267,626yr7u3ypr34,UPSERT,SQL*Plus,dru822a,oracle@dru104a (P009),,ON CPU,,
09-MAR-26 08.47.12.774000000 AM,875,18107,267,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.47.12.774000000 AM,885,39154,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.47.12.774000000 AM,962,60741,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.47.12.774000000 AM,974,8269,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.47.12.774000000 AM,981,15488,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.47.12.774000000 AM,990,64061,267,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.47.12.774000000 AM,1061,1,0,,,,dru104a,oracle@dru104a (DBW0),db file parallel write,WAITING,,
09-MAR-26 08.47.12.774000000 AM,1075,47759,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.47.12.774000000 AM,1172,18179,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.47.12.774000000 AM,1173,36041,267,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.47.12.774000000 AM,1177,37169,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.47.12.774000000 AM,1274,14817,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.47.12.774000000 AM,1276,57341,267,,,,drum711a.mtnirancell.ir,,library cache: mutex X,WAITING,,
09-MAR-26 08.47.12.774000000 AM,1278,57215,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.47.12.774000000 AM,1296,36770,267,626yr7u3ypr34,UPSERT,SQL*Plus,dru822a,oracle@dru104a (P003),,ON CPU,,
09-MAR-26 08.47.12.774000000 AM,1307,6456,65,,,JDBC Thin Client,drvl668.mtnirancell.ir,JDBC Thin Client,,ON CPU,,
09-MAR-26 08.47.12.774000000 AM,1382,57552,267,,,,drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,,
09-MAR-26 08.47.12.774000000 AM,1388,37787,267,,,,drum711a.mtnirancell.ir,,library cache: mutex X,WAITING,,
09-MAR-26 08.47.12.774000000 AM,1391,14321,267,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.47.12.774000000 AM,1404,17892,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.47.12.774000000 AM,5639,22944,267,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.47.12.774000000 AM,5643,13285,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.47.12.774000000 AM,5649,39995,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.47.12.774000000 AM,5732,32757,267,,,,drum711a.mtnirancell.ir,,library cache: mutex X,WAITING,,
09-MAR-26 08.47.12.774000000 AM,5735,25219,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.47.12.774000000 AM,5737,21820,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
